name,limit,url
casa-6,    20,|https://www.google.com/maps/place/Hostel+CASA+6/@-23.9669066,-46.3891847,16.67z/data=!4m12!3m11!1s0x94ce1dddce3a730b:0xdb09cd803af71606!5m4!1s2022-11-28!2i5!4m1!1i2!8m2!3d-23.9653605!4d-46.3856097!9m1!1b1|
casa-6-pt, 20,|https://www.google.com/maps/place/Hostel+CASA+6/@-23.9653603,-46.394343,15z/data=!4m10!3m9!1s0x94ce1dddce3a730b:0xdb09cd803af71606!5m2!4m1!1i2!8m2!3d-23.9653605!4d-46.3856097!9m1!1b1|
